hostname,worker_id,start_time,stop_time,nSuccesses
andes176.olcf.ornl.gov,Worker-b805c0a2-301d-4ff1-bf4a-c04954683c1d,1666123007.3330278,1666123007.5279586,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-456111c1-acb8-489b-afc8-505b043dda29,1666123007.422568,1666123007.5331304,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-12a1a8ba-f974-4af4-8434-e4b5f8c86557,1666123007.4159536,1666123007.546843,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-c0874b9e-520a-4180-97a2-ce4bf423585a,1666123007.4271421,1666123007.5492427,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-0fade233-7a7a-4289-822c-7feaec6b1e1e,1666123007.4357328,1666123007.5494382,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-646cf503-1edf-42e6-8de6-9319702f7da0,1666123007.4398801,1666123007.5499356,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb
andes176.olcf.ornl.gov,Worker-8f04f0fe-c94d-43d5-8975-0038f743ba83,1666123007.394725,1666123007.5527258,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-f97bd65a-880e-4286-a4c9-f32bffd32738,1666123007.4145126,1666123007.5542843,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-5b54b499-2fb4-4535-970e-6ac5f5491f8b,1666123007.4484408,1666123007.5612128,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-aec9703f-bda1-4f6b-a4f3-686ec4b2d4f0,1666123007.4539495,1666123007.5614343,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-08c49340-199a-4794-8318-be4441197397,1666123007.457772,1666123007.563392,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb
andes176.olcf.ornl.gov,Worker-ab564896-9695-4a0f-920c-f124f6a3e596,1666123007.4317617,1666123007.566138,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-02e15f40-e795-4da2-8ec0-d803b6f9d05d,1666123007.472322,1666123007.5676658,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-4633ab34-59ec-48c1-a9d9-9cc71d9506fd,1666123007.4578402,1666123007.5722744,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-a5e8db90-5183-4459-a711-f53308e0fb13,1666123007.464204,1666123007.5858335,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-f1a412fa-2ba4-4dc2-8228-86e13637b89b,1666123007.436361,1666123007.5884092,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-2f6540fe-7ef9-427e-94e4-8fd3f0f9f901,1666123007.4905672,1666123007.5916057,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb
andes176.olcf.ornl.gov,Worker-65051215-113e-4451-a9d0-7fb4eaa139ac,1666123007.4985719,1666123007.601356,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-4ca79dfb-6f6f-45fa-afa6-c917acb61cf6,1666123007.4369547,1666123007.6042855,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-78b8800e-9f91-4cd6-b6a5-05475f5bb159,1666123007.4944212,1666123007.6047075,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb
andes176.olcf.ornl.gov,Worker-483dec33-2e3c-4e74-b761-de847e94db4b,1666123007.5056946,1666123007.6059053,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb
andes176.olcf.ornl.gov,Worker-01fa4b84-6391-4ff1-848f-c68a37e44215,1666123007.4831967,1666123007.6099358,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb
andes176.olcf.ornl.gov,Worker-4d23817a-e4ad-4e25-aef8-ac029c0fbbde,1666123007.5226917,1666123007.6141176,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-6984ebf0-d8f8-47ce-a67e-a04faa4de99e,1666123007.5190046,1666123007.6142254,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-3356266b-36b5-4ac1-b5f8-92a929528ef6,1666123007.453397,1666123007.6164658,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm18G064200.1/model_5_ptm_20211001_473738.pdb
andes176.olcf.ornl.gov,Worker-728f931d-8bb6-4d1e-89ed-6a2d5e7aae3c,1666123007.505803,1666123007.6199,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-5407141b-db06-4131-a317-1edd467a24ad,1666123007.525058,1666123007.6212947,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm02G139400.1/model_2_ptm_20211001_880826.pdb
andes176.olcf.ornl.gov,Worker-e9527562-38af-4ce5-92cf-6d914d43b5f3,1666123007.491609,1666123007.6232235,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-456111c1-acb8-489b-afc8-505b043dda29,1666123007.5348792,1666123007.6254597,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-b805c0a2-301d-4ff1-bf4a-c04954683c1d,1666123007.5289361,1666123007.6298192,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G074300.1/model_4_ptm_20211001_211147.pdb
andes176.olcf.ornl.gov,Worker-5172df60-aec8-4cc1-bc10-a7da36c5bb58,1666123007.4941494,1666123007.6375113,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm14G085100.1/model_2_ptm_20211001_159260.pdb
andes176.olcf.ornl.gov,Worker-8f04f0fe-c94d-43d5-8975-0038f743ba83,1666123007.5548847,1666123007.6407197,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb
andes176.olcf.ornl.gov,Worker-c0874b9e-520a-4180-97a2-ce4bf423585a,1666123007.550146,1666123007.641938,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-118dc0bc-3a07-402c-92e3-d5f8191f3b4e,1666123007.5095472,1666123007.6463692,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-f404d7a0-9e8c-46bd-be65-3808785c9740,1666123007.5192397,1666123007.6467354,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm07G021300.1/model_2_ptm_20211001_975803.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm12G016500.1/model_1_ptm_20211001_114880.pdb
andes176.olcf.ornl.gov,Worker-f97bd65a-880e-4286-a4c9-f32bffd32738,1666123007.5553844,1666123007.647136,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
andes176.olcf.ornl.gov,Worker-ab564896-9695-4a0f-920c-f124f6a3e596,1666123007.5671751,1666123007.648285,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm04G008700.1/model_2_ptm_20211001_967514.pdb
andes176.olcf.ornl.gov,Worker-5b54b499-2fb4-4535-970e-6ac5f5491f8b,1666123007.5621386,1666123007.6495519,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G019500.1/model_5_ptm_20211001_627857.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm03G126700.1/model_3_ptm_20211001_809623.pdb
andes176.olcf.ornl.gov,Worker-0fade233-7a7a-4289-822c-7feaec6b1e1e,1666123007.5505536,1666123007.6513655,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-12a1a8ba-f974-4af4-8434-e4b5f8c86557,1666123007.5480645,1666123007.6557925,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G037300.1/model_1_ptm_20211001_682319.pdb
andes176.olcf.ornl.gov,Worker-646cf503-1edf-42e6-8de6-9319702f7da0,1666123007.550922,1666123007.6573184,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G074700.1/model_1_ptm_20211001_981646.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G002800.1/model_1_ptm_20211001_113600.pdb
andes176.olcf.ornl.gov,Worker-4ca79dfb-6f6f-45fa-afa6-c917acb61cf6,1666123007.6053522,1666123007.675998,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm05G131400.1/model_2_ptm_20211001_589071.pdb
andes176.olcf.ornl.gov,Worker-f1a412fa-2ba4-4dc2-8228-86e13637b89b,1666123007.5895174,1666123007.6760852,/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm11G034700.1/model_2_ptm_20211001_410361.pdb_/gpfs/alpine/bif135/world-shared/species/smagellanicum/af_mod/Sphm20G004700.1/model_2_ptm_20211001_120114.pdb
